sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id
FK0005697,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ JUICE",base,Lakewood Organic Pure Lime Juice (370 mL),,,,1,Taxable Goods,"Catalog, Search",5.3892,,,,,,,/FK0005697.png,Lakewood Organic Pure Lime Juice (370 mL),/FK0005697.png,,/FK0005697.png,,/FK0005697.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005698,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ JUICE",base,Just Juice Pure Cranberry Juice (1 L),,,,1,Taxable Goods,"Catalog, Search",12.8412,,,,,,,/FK0005698.png,Just Juice Pure Cranberry Juice (1 L),/FK0005698.png,,/FK0005698.png,,/FK0005698.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005699,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ JUICE",base,Bolthouse Raspberry Blood Orange (946 mL),,,,1,Taxable Goods,"Catalog, Search",5.3676,,,,,,,/FK0005699.png,Bolthouse Raspberry Blood Orange (946 mL),/FK0005699.png,,/FK0005699.png,,/FK0005699.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005700,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ JUICE",base,Ocean Spray Cranberry Cherry Cocktail (1.89 L),,,,1,Taxable Goods,"Catalog, Search",3.9744,,,,,,,/FK0005700.png,Ocean Spray Cranberry Cherry Cocktail (1.89 L),/FK0005700.png,,/FK0005700.png,,/FK0005700.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005701,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ JUICE",base,President's Choice 8 Vegetable Cocktail (1.89 L),,,,1,Taxable Goods,"Catalog, Search",2.4624,,,,,,,/FK0005701.png,President's Choice 8 Vegetable Cocktail (1.89 L),/FK0005701.png,,/FK0005701.png,,/FK0005701.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005702,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ JUICE",base,Tropicana Lemonade (355 mL),,,,1,Taxable Goods,"Catalog, Search",2.0196,,,,,,,/FK0005702.png,Tropicana Lemonade (355 mL),/FK0005702.png,,/FK0005702.png,,/FK0005702.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005703,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ JUICE",base,"Tropicana Trop50, Orange Some Pulp (1.75 L)",,,,1,Taxable Goods,"Catalog, Search",5.6916,,,,,,,/FK0005703.png,"Tropicana Trop50, Orange Some Pulp (1.75 L)",/FK0005703.png,,/FK0005703.png,,/FK0005703.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005704,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ JUICE",base,Orange Splash (6x296mL),,,,1,Taxable Goods,"Catalog, Search",3.2076,,,,,,,/FK0005704.png,Orange Splash (6x296mL),/FK0005704.png,,/FK0005704.png,,/FK0005704.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005705,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ JUICE",base,SunRype Pure Unsweetened Apple Juice (12x1L),,,,1,Taxable Goods,"Catalog, Search",13.0928,,,,,,,/FK0005705.png,SunRype Pure Unsweetened Apple Juice (12x1L),/FK0005705.png,,/FK0005705.png,,/FK0005705.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005706,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ JUICE",base,Simply Limeade (2 L),,,,1,Taxable Goods,"Catalog, Search",4.9356,,,,,,,/FK0005706.png,Simply Limeade (2 L),/FK0005706.png,,/FK0005706.png,,/FK0005706.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005707,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ JUICE",base,SunRype Apple Orange Peach Juice (5x200mL),,,,1,Taxable Goods,"Catalog, Search",1.3888,,,,,,,/FK0005707.png,SunRype Apple Orange Peach Juice (5x200mL),/FK0005707.png,,/FK0005707.png,,/FK0005707.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005708,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ JUICE",base,Fruitopia Blueberry Watermelon Wisdom (1.75 L),,,,1,Taxable Goods,"Catalog, Search",2.1276,,,,,,,/FK0005708.png,Fruitopia Blueberry Watermelon Wisdom (1.75 L),/FK0005708.png,,/FK0005708.png,,/FK0005708.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005709,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ JUICE",base,"SunRype Fruit Plus Juice, Veggies & Fibre Variety (200 mL)",,,,1,Taxable Goods,"Catalog, Search",15.1092,,,,,,,/FK0005709.png,"SunRype Fruit Plus Juice, Veggies & Fibre Variety (200 mL)",/FK0005709.png,,/FK0005709.png,,/FK0005709.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005710,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ JUICE",base,"No Name Drink, Orange (10x200mL)",,,,1,Taxable Goods,"Catalog, Search",10.2384,,,,,,,,"No Name Drink, Orange (10x200mL)",,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005711,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ JUICE",base,"Tropicana Pure Premium Orange Juice, Original No Pulp (2.63 L)",,,,1,Taxable Goods,"Catalog, Search",5.5664,,,,,,,/FK0005711.png,"Tropicana Pure Premium Orange Juice, Original No Pulp (2.63 L)",/FK0005711.png,,/FK0005711.png,,/FK0005711.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005712,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ JUICE",base,Ocean Spray Diet Cranberry Juice (1.89 L),,,,1,Taxable Goods,"Catalog, Search",3.9744,,,,,,,/FK0005712.png,Ocean Spray Diet Cranberry Juice (1.89 L),/FK0005712.png,,/FK0005712.png,,/FK0005712.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005713,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ JUICE",base,"Mott's Clamato, Original (6x162mL)",,,,1,Taxable Goods,"Catalog, Search",5.2812,,,,,,,/FK0005713.png,"Mott's Clamato, Original (6x162mL)",/FK0005713.png,,/FK0005713.png,,/FK0005713.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005714,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ JUICE",base,"President's Choice 100% Juice, Fruit (5x200mL)",,,,1,Taxable Goods,"Catalog, Search",1.4336,,,,,,,/FK0005714.png,"President's Choice 100% Juice, Fruit (5x200mL)",/FK0005714.png,,/FK0005714.png,,/FK0005714.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004083,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ TURKEY",base,Schneiders Salami (300 g),,,,1,Taxable Goods,"Catalog, Search",3.24,,,,,,,/FK0004083.png,Schneiders Salami (300 g),/FK0004083.png,,/FK0004083.png,,/FK0004083.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004084,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ SALAMI & PEPPERONI",base,Freybe Dry Pepperoni Sticks (500 g),,,,1,Taxable Goods,"Catalog, Search",12.9384,,,,,,,/FK0004084.png,Freybe Dry Pepperoni Sticks (500 g),/FK0004084.png,,/FK0004084.png,,/FK0004084.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004085,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ HAM & PORK",base,"Lilydale Oven Roasted Turkey Breast, Sliced (400 g)",,,,1,Taxable Goods,"Catalog, Search",11.8692,,,,,,,/FK0004085.png,"Lilydale Oven Roasted Turkey Breast, Sliced (400 g)",/FK0004085.png,,/FK0004085.png,,/FK0004085.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004086,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ MORTADELLA & PROSCIUTTO",base,President's Choice Hot Genoa Salami,,,,1,Taxable Goods,"Catalog, Search",8.3916,,,,,,,/FK0004086.png,President's Choice Hot Genoa Salami,/FK0004086.png,,/FK0004086.png,,/FK0004086.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004087,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ CHICKEN",base,Chinese Pork Sausage (375 g),,,,1,Taxable Goods,"Catalog, Search",5.3784,,,,,,,,Chinese Pork Sausage (375 g),,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004088,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ BOLOGNA",base,"San Daniele Mortadella, Light (175 g)",,,,1,Taxable Goods,"Catalog, Search",3.24,,,,,,,/FK0004088.png,"San Daniele Mortadella, Light (175 g)",/FK0004088.png,,/FK0004088.png,,/FK0004088.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004089,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ SALAMI & PEPPERONI",base,"Ziggy's Smoked Chicken Breast, Extra Lean (300 g)",,,,1,Taxable Goods,"Catalog, Search",5.4,,,,,,,/FK0004089.png,"Ziggy's Smoked Chicken Breast, Extra Lean (300 g)",/FK0004089.png,,/FK0004089.png,,/FK0004089.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004090,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ SPECIALTY COLD CUTS",base,Harvest Beerwurst (375 g),,,,1,Taxable Goods,"Catalog, Search",6.4584,,,,,,,/FK0004090.png,Harvest Beerwurst (375 g),/FK0004090.png,,/FK0004090.png,,/FK0004090.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004091,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ HAM & PORK",base,Freybe Hungarian Salami (750 g),,,,1,Taxable Goods,"Catalog, Search",21.384,,,,,,,/FK0004091.png,Freybe Hungarian Salami (750 g),/FK0004091.png,,/FK0004091.png,,/FK0004091.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004092,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ SALAMI & PEPPERONI",base,Schneiders Original Pepperettes (375 g),,,,1,Taxable Goods,"Catalog, Search",10.7892,,,,,,,/FK0004092.png,Schneiders Original Pepperettes (375 g),/FK0004092.png,,/FK0004092.png,,/FK0004092.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004093,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ SALAMI & PEPPERONI",base,Carl Buddig Honey Ham (55 g),,,,1,Taxable Goods,"Catalog, Search",1.3932,,,,,,,/FK0004093.png,Carl Buddig Honey Ham (55 g),/FK0004093.png,,/FK0004093.png,,/FK0004093.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004094,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ HAM & PORK",base,No Name Pepperoni (500 g),,,,1,Taxable Goods,"Catalog, Search",4.2984,,,,,,,/FK0004094.png,No Name Pepperoni (500 g),/FK0004094.png,,/FK0004094.png,,/FK0004094.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004095,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ BOLOGNA",base,Mastro Riserva Smoked Paprika Salami (300 g),,,,1,Taxable Goods,"Catalog, Search",7.56,,,,,,,/FK0004095.png,Mastro Riserva Smoked Paprika Salami (300 g),/FK0004095.png,,/FK0004095.png,,/FK0004095.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004096,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ SALAMI & PEPPERONI",base,Maple Leaf Natural Selections Black Forest Ham (175 g),,,,1,Taxable Goods,"Catalog, Search",6.2316,,,,,,,/FK0004096.png,Maple Leaf Natural Selections Black Forest Ham (175 g),/FK0004096.png,,/FK0004096.png,,/FK0004096.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004097,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ TURKEY",base,"Schneiders Main Street Deli, Mock Chicken Loaf (300 g)",,,,1,Taxable Goods,"Catalog, Search",3.24,,,,,,,/FK0004097.png,"Schneiders Main Street Deli, Mock Chicken Loaf (300 g)",/FK0004097.png,,/FK0004097.png,,/FK0004097.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004098,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ BOLOGNA",base,Freybe Turkey & Chicken Weiner (500 g),,,,1,Taxable Goods,"Catalog, Search",11.8584,,,,,,,/FK0004098.png,Freybe Turkey & Chicken Weiner (500 g),/FK0004098.png,,/FK0004098.png,,/FK0004098.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004099,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ TURKEY",base,"Carl Buddig Turkey, Sliced (55 g)",,,,1,Taxable Goods,"Catalog, Search",1.3932,,,,,,,/FK0004099.png,"Carl Buddig Turkey, Sliced (55 g)",/FK0004099.png,,/FK0004099.png,,/FK0004099.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004100,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ TURKEY",base,Schneiders All Beef Bologna (Thin Sliced),,,,1,Taxable Goods,"Catalog, Search",2.2464,,,,,,,/FK0004100.png,Schneiders All Beef Bologna (Thin Sliced),/FK0004100.png,,/FK0004100.png,,/FK0004100.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004101,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ CHICKEN",base,Maple Leaf Natural Selections Oven Roasted Turkey (175 g),,,,1,Taxable Goods,"Catalog, Search",6.2316,,,,,,,/FK0004101.png,Maple Leaf Natural Selections Oven Roasted Turkey (175 g),/FK0004101.png,,/FK0004101.png,,/FK0004101.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004102,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ HAM & PORK",base,President's Choice Oven Roasted Turkey Breast (175 g),,,,1,Taxable Goods,"Catalog, Search",6.4692,,,,,,,/FK0004102.png,President's Choice Oven Roasted Turkey Breast (175 g),/FK0004102.png,,/FK0004102.png,,/FK0004102.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004103,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ CHICKEN",base,Maple Leaf Natural Selections Oven Roasted Chicken Breast (175 g),,,,1,Taxable Goods,"Catalog, Search",6.2316,,,,,,,/FK0004103.png,Maple Leaf Natural Selections Oven Roasted Chicken Breast (175 g),/FK0004103.png,,/FK0004103.png,,/FK0004103.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004104,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ SALAMI & PEPPERONI",base,President's Choice Honey Ham,,,,1,Taxable Goods,"Catalog, Search",2.2464,,,,,,,/FK0004104.png,President's Choice Honey Ham,/FK0004104.png,,/FK0004104.png,,/FK0004104.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004105,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ SALAMI & PEPPERONI",base,Ziggy's Cooked Chicken (300 g),,,,1,Taxable Goods,"Catalog, Search",5.4,,,,,,,/FK0004105.png,Ziggy's Cooked Chicken (300 g),/FK0004105.png,,/FK0004105.png,,/FK0004105.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004106,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ HAM & PORK",base,Mastro Riserva Truffle Salami (250 g),,,,1,Taxable Goods,"Catalog, Search",7.56,,,,,,,/FK0004106.png,Mastro Riserva Truffle Salami (250 g),/FK0004106.png,,/FK0004106.png,,/FK0004106.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004107,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ BEEF",base,President's Choice SplendidoSopressata Salami (150 g),,,,1,Taxable Goods,"Catalog, Search",5.0652,,,,,,,/FK0004107.png,President's Choice SplendidoSopressata Salami (150 g),/FK0004107.png,,/FK0004107.png,,/FK0004107.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004108,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ BEEF",base,President's Choice Vermont Style Ham with Maple (175 g),,,,1,Taxable Goods,"Catalog, Search",6.4692,,,,,,,/FK0004108.png,President's Choice Vermont Style Ham with Maple (175 g),/FK0004108.png,,/FK0004108.png,,/FK0004108.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004109,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ SALAMI & PEPPERONI",base,"No Name Smoked Beef, Thin Sliced (55 g)",,,,1,Taxable Goods,"Catalog, Search",1.1664,,,,,,,/FK0004109.png,"No Name Smoked Beef, Thin Sliced (55 g)",/FK0004109.png,,/FK0004109.png,,/FK0004109.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004110,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ SALAMI & PEPPERONI",base,Ziggy's Beef Strips (150 g),,,,1,Taxable Goods,"Catalog, Search",5.4,,,,,,,/FK0004110.png,Ziggy's Beef Strips (150 g),/FK0004110.png,,/FK0004110.png,,/FK0004110.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004111,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ MORTADELLA & PROSCIUTTO",base,"Freybe Freybe Ham Sticks, Original (500 g)",,,,1,Taxable Goods,"Catalog, Search",10.7676,,,,,,,/FK0004111.png,"Freybe Freybe Ham Sticks, Original (500 g)",/FK0004111.png,,/FK0004111.png,,/FK0004111.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004112,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ TURKEY",base,President's Choice Hot Pepperellos (375 g),,,,1,Taxable Goods,"Catalog, Search",9.6984,,,,,,,/FK0004112.png,President's Choice Hot Pepperellos (375 g),/FK0004112.png,,/FK0004112.png,,/FK0004112.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004113,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ SALAMI & PEPPERONI",base,Prosciutto Wrapped Mozzarella Sticks (140 g),,,,1,Taxable Goods,"Catalog, Search",7.5492,,,,,,,/FK0004113.png,Prosciutto Wrapped Mozzarella Sticks (140 g),/FK0004113.png,,/FK0004113.png,,/FK0004113.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004114,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ HAM & PORK",base,President's Choice Free From Turkey (175 g),,,,1,Taxable Goods,"Catalog, Search",5.9292,,,,,,,/FK0004114.png,President's Choice Free From Turkey (175 g),/FK0004114.png,,/FK0004114.png,,/FK0004114.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004115,,Default,virtual,"MAIN MENUBAR/FOOD/DELI & READY MEALS,MAIN MENUBAR/FOOD/DELI & READY MEALS/ MORTADELLA & PROSCIUTTO",base,Freybe Hungarian Salami (Thin Sliced),,,,1,Taxable Goods,"Catalog, Search",3.2184,,,,,,,,Freybe Hungarian Salami (Thin Sliced),,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
